Gene stable ID	Anopheles darlingi gene stable ID	Anopheles dirus gene stable ID	Anopheles epiroticus gene stable ID	Anopheles farauti gene stable ID	Anopheles funestus gene stable ID	Anopheles maculatus gene stable ID
AGAP002868	ADAC010277		AEPI015021		AFUN015802	AMAM001572
AGAP000586	ADAC010282	ADIR003455	AEPI003072	AFAF000974	AFUN008363	
AGAP002875	ADAC006870	ADIR003452	AEPI003070	AFAF013937	AFUN008365	AMAM014968
AGAP002877	ADAC006868	ADIR003450	AEPI003068	AFAF009772	AFUN008368	AMAM010325
AGAP002877	ADAC006868	ADIR003450	AEPI003068	AFAF009772	AFUN008368	AMAM021424
AGAP002881		ADIR003444	AEPI003062	AFAF015871	AFUN008373	
AGAP013115		ADIR003442	AEPI003060	AFAF000098	AFUN008375	AMAM020122
AGAP013115		ADIR003442	AEPI003060	AFAF000098	AFUN008375	AMAM007881
AGAP002884	ADAC001145	ADIR003441	AEPI003059	AFAF009764	AFUN008376	AMAM019781
AGAP002885		ADIR003440	AEPI003058		AFUN008377	AMAM009084
AGAP002885		ADIR003439	AEPI003058		AFUN008377	AMAM009084
AGAP002880	ADAC004563	ADIR003447	AEPI003066	AFAF004180	AFUN008370	AMAM021344
AGAP002879	ADAC006867	ADIR003448	AEPI003067	AFAF002799	AFUN021913	AMAM004458
AGAP002878	ADAC006871	ADIR003449		AFAF014690		AMAM000933
AGAP002876	ADAC006869	ADIR003451		AFAF012038	AFUN008367	AMAM008125
AGAP002876	ADAC006869	ADIR003451		AFAF012038	AFUN008367	AMAM022849
AGAP013244			AEPI003069		AFUN008366	AMAM011122
AGAP029152					AFUN004207	AMAM004747
AGAP011963	ADAC001076	ADIR001908	AEPI011201	AFAF004986	AFUN011104	AMAM009031
AGAP002872	ADAC005236	ADIR003454		AFAF018221	AFUN021910	AMAM023061
AGAP013202						
AGAP002870	ADAC010281		AEPI015019	AFAF007398	AFUN015714	AMAM012111
AGAP002869	ADAC010279		AEPI015020		AFUN015801	AMAM004957
AGAP003852	ADAC006674	ADIR006561	AEPI001172		AFUN010446	AMAM023323
AGAP002890	ADAC001025	ADIR003432	AEPI002970	AFAF020471	AFUN008006	AMAM017817
AGAP002894			AEPI015031		AFUN009877	
AGAP002895	ADAC001928	ADIR007091	AEPI001789		AFUN001226	AMAM011834
AGAP002893	ADAC001032	ADIR003428		AFAF017187		AMAM023232
AGAP002892	ADAC001022	ADIR003429	AEPI002972	AFAF009486	AFUN008009	AMAM018844
AGAP002891	ADAC001020	ADIR003431	AEPI002971	AFAF013317	AFUN008007	AMAM017261
AGAP002889	ADAC001034	ADIR003433	AEPI002969	AFAF012267	AFUN008005	AMAM006914
AGAP001924	ADAC003433	ADIR003070		AFAF016111	AFUN019790	
AGAP001924	ADAC003433	ADIR003070		AFAF016111	AFUN000048	
AGAP001924	ADAC003433	ADIR003070		AFAF016111	AFUN004160	
AGAP013090	ADAC010696	ADIR008383	AEPI002375	AFAF021682	AFUN015814	AMAM003732
AGAP013313	ADAC010697	ADIR008384	AEPI002376	AFAF021681	AFUN015815	AMAM014604
AGAP013083	ADAC011132	ADIR015536	AEPI015062	AFAF001597	AFUN022102	AMAM013482
AGAP013471	ADAC010699	ADIR015535	AEPI015061	AFAF021777	AFUN022105	AMAM022588
AGAP013471	ADAC011201	ADIR015535	AEPI015061	AFAF021777	AFUN022105	AMAM022588
AGAP012948	ADAC011200	ADIR015534	AEPI015063	AFAF021778	AFUN022100	AMAM002639
AGAP013261	ADAC011132	ADIR015536	AEPI015064	AFAF001597		AMAM013482
AGAP013347	ADAC010700	ADIR015537	AEPI015065	AFAF021738	AFUN022101	AMAM006510
AGAP013114	ADAC100504	ADIR015538	AEPI015066	AFAF021737	AFUN022104	AMAM008991
AGAP013212	ADAC007527	ADIR002769	AEPI002380	AFAF018208	AFUN009869	AMAM013262
AGAP002899	ADAC007522	ADIR002767	AEPI002382	AFAF006447	AFUN009867	
AGAP002901	ADAC007524	ADIR002764		AFAF015481	AFUN022098	AMAM010208
AGAP002902	ADAC007516	ADIR002761	AEPI002385	AFAF011208	AFUN022099	AMAM019778
AGAP002905	ADAC007526	ADIR002758	AEPI002388	AFAF013490	AFUN020278	
AGAP007089		ADIR008075	AEPI004277	AFAF010209	AFUN004822	
AGAP013354		ADIR002665		AFAF013451	AFUN001161	AMAM021907
AGAP002908	ADAC005543	ADIR002664	AEPI002391	AFAF020091	AFUN001160	AMAM018845
AGAP002908	ADAC005543	ADIR002664	AEPI002391	AFAF020091	AFUN001160	AMAM019334
AGAP002908	ADAC005535	ADIR002664	AEPI002391	AFAF020091	AFUN001160	AMAM018845
AGAP002908	ADAC005535	ADIR002664	AEPI002391	AFAF020091	AFUN001160	AMAM019334
AGAP002909	ADAC005506	ADIR002663	AEPI002392		AFUN001159	AMAM007727
AGAP002910			AEPI002393		AFUN019654	AMAM017183
AGAP002910			AEPI002393		AFUN019382	AMAM017183
AGAP002910			AEPI002393		AFUN019398	AMAM017183
AGAP002910			AEPI002393		AFUN019670	AMAM017183
AGAP002910			AEPI002393		AFUN019655	AMAM017183
AGAP002910			AEPI002393		AFUN001158	AMAM017183
AGAP002911			AEPI002393		AFUN019654	AMAM017183
AGAP002911			AEPI002393		AFUN019382	AMAM017183
AGAP002911			AEPI002393		AFUN019398	AMAM017183
AGAP002911			AEPI002393		AFUN019670	AMAM017183
AGAP002911			AEPI002393		AFUN019655	AMAM017183
AGAP002911			AEPI002393		AFUN001158	AMAM017183
AGAP002912			AEPI002393		AFUN019654	AMAM017183
AGAP002912			AEPI002393		AFUN019382	AMAM017183
AGAP002912			AEPI002393		AFUN019398	AMAM017183
AGAP002912			AEPI002393		AFUN019670	AMAM017183
AGAP002912			AEPI002393		AFUN019655	AMAM017183
AGAP002912			AEPI002393		AFUN001158	AMAM017183
AGAP000113	ADAC100523	ADIR001006	AEPI005623	AFAF004780		AMAM013384
AGAP002906	ADAC007519	ADIR002757	AEPI002389	AFAF016202	AFUN020133	AMAM000947
AGAP004341	ADAC010578	ADIR005407	AEPI001446	AFAF017814	AFUN020320	AMAM023871
AGAP002903		ADIR002760	AEPI002386	AFAF012594	AFUN009863	
AGAP007481	ADAC002287				AFUN009285	
AGAP010928	ADAC006831	ADIR005638	AEPI010330	AFAF000036	AFUN008631	
AGAP013394	ADAC007528	ADIR002768	AEPI002381	AFAF012408	AFUN019557	
AGAP002898	ADAC011163	ADIR015680	AEPI015044	AFAF021652	AFUN015741	AMAM012629
AGAP013272	ADAC010695	ADIR008385	AEPI002377	AFAF010986	AFUN009871	AMAM000722
AGAP002914	ADAC005328	ADIR002659	AEPI009045	AFAF007503	AFUN020266	AMAM000987
AGAP002914	ADAC005329	ADIR002659	AEPI009045	AFAF007503	AFUN020266	AMAM000987
AGAP002914	ADAC005328	ADIR002660	AEPI009045	AFAF007503	AFUN020266	AMAM000987
AGAP002914	ADAC005329	ADIR002660	AEPI009045	AFAF007503	AFUN020266	AMAM000987
AGAP002914	ADAC005328	ADIR002661	AEPI009045	AFAF007503	AFUN020266	AMAM000987
AGAP002914	ADAC005329	ADIR002661	AEPI009045	AFAF007503	AFUN020266	AMAM000987
AGAP011785	ADAC006639	ADIR016124		AFAF021721		AMAM004264
AGAP011785	ADAC006639	ADIR016125		AFAF021721		AMAM004264
AGAP002917		ADIR002651	AEPI009040	AFAF021545	AFUN010210	
AGAP002918				AFAF008391	AFUN010211	
AGAP002921	ADAC004081	ADIR002646	AEPI009037	AFAF007132	AFUN010213	AMAM013703
AGAP002926	ADAC004066	ADIR002641	AEPI005575	AFAF012254		AMAM010795
AGAP009160	ADAC009943	ADIR006250		AFAF013975	AFUN020031	AMAM013789
AGAP002925		ADIR002642	AEPI009033	AFAF012506	AFUN022138	AMAM000110
AGAP008026	ADAC003011	ADIR011043	AEPI001927	AFAF000001	AFUN003778	AMAM022399
AGAP002923	ADAC004062	ADIR002644	AEPI009035	AFAF014878	AFUN010215	
AGAP029348	ADAC003660	ADIR006767	AEPI010531			
AGAP029348	ADAC003660	ADIR006767	AEPI007832			
AGAP006768	ADAC002720	ADIR003617	AEPI005487	AFAF014919	AFUN002764	AMAM010381
AGAP002919	ADAC011178	ADIR016013	AEPI015423	AFAF019319	AFUN016539	AMAM022205
AGAP002931	ADAC003857	ADIR008508	AEPI000017	AFAF019451	AFUN008099	AMAM019272
AGAP013008	ADAC003867	ADIR008510	AEPI000016	AFAF012444	AFUN008101	
AGAP002935	ADAC010444	ADIR003415	AEPI009382	AFAF018530	AFUN007774	AMAM013115
AGAP002936	ADAC010447	ADIR003414	AEPI009383	AFAF003303	AFUN007773	
AGAP002938		ADIR003412	AEPI009385	AFAF000694	AFUN007771	AMAM010014
AGAP012076	ADAC006285	ADIR016137	AEPI000716	AFAF009842	AFUN022029	
AGAP007489	ADAC002251	ADIR007222	AEPI009176	AFAF007420	AFUN022023	AMAM003835
AGAP007343	ADAC005092	ADIR015919	AEPI009513	AFAF001994		AMAM017139
AGAP008229	ADAC002218	ADIR006375	AEPI005603	AFAF005622	AFUN010905	
AGAP008512	ADAC006722	ADIR004860	AEPI005607	AFAF005843	AFUN003824	AMAM015686
AGAP005476	ADAC001140		AEPI008406		AFUN014815	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN021819	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN018729	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN021820	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN007681	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN021821	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN021818	AMAM015182
AGAP005476	ADAC001140		AEPI008406		AFUN014816	AMAM015182
AGAP002939	ADAC004493	ADIR003411	AEPI009386	AFAF000315	AFUN007770	AMAM004849
AGAP002937		ADIR003413	AEPI009384	AFAF006049	AFUN007772	AMAM022732
AGAP002933	ADAC003840	ADIR008509	AEPI000015	AFAF004323	AFUN021865	AMAM012474
AGAP002933	ADAC003840	ADIR008509	AEPI000015	AFAF004323	AFUN021865	AMAM021809
AGAP002933	ADAC003842	ADIR008509	AEPI000015	AFAF004323	AFUN021865	AMAM012474
AGAP002933	ADAC003842	ADIR008509	AEPI000015	AFAF004323	AFUN021865	AMAM021809
AGAP012369	ADAC000441	ADIR000529	AEPI007059	AFAF012346	AFUN004930	AMAM008168
AGAP004423	ADAC000712	ADIR005475	AEPI007803	AFAF015722	AFUN005877	AMAM007819
AGAP004423	ADAC000712	ADIR005475	AEPI007803	AFAF015722	AFUN005877	AMAM014409
AGAP013402	ADAC006568			AFAF014263	AFUN021399	AMAM017904
AGAP011763	ADAC000601	ADIR002214	AEPI011469	AFAF003282		AMAM016183
AGAP002948	ADAC004823	ADIR006592	AEPI002565	AFAF015042	AFUN007758	AMAM020381
AGAP002950		ADIR009024	AEPI011383		AFUN018620	
AGAP002950		ADIR011727	AEPI011383		AFUN018620	
AGAP002956	ADAC004587	ADIR005839	AEPI002572	AFAF011398	AFUN007751	
AGAP002959	ADAC004995	ADIR005836	AEPI002575	AFAF010166	AFUN007748	AMAM019686
AGAP001278	ADAC008702	ADIR009963	AEPI009642	AFAF009953	AFUN003045	AMAM017421
AGAP011246	ADAC007844	ADIR000062	AEPI001337	AFAF002680	AFUN022233	
AGAP002962	ADAC005002	ADIR005833	AEPI002578	AFAF001796	AFUN007745	AMAM014145
AGAP002960		ADIR005835	AEPI002576	AFAF017098	AFUN007747	
AGAP002958	ADAC004996	ADIR005837	AEPI002574	AFAF019616	AFUN007749	AMAM014181
AGAP002957	ADAC004583	ADIR005838	AEPI002573	AFAF013396	AFUN007750	AMAM003583
AGAP009988	ADAC006055	ADIR009410	AEPI003052	AFAF019667	AFUN010722	AMAM011697
AGAP002954	ADAC004580	ADIR006597	AEPI002570	AFAF021761	AFUN016464	AMAM009071
AGAP001498		ADIR009858	AEPI006198	AFAF001669	AFUN001241	AMAM008514
AGAP000394	ADAC003261	ADIR003942	AEPI010042	AFAF021742	AFUN005728	AMAM015097
AGAP011809	ADAC000598	ADIR002177	AEPI002011	AFAF005291	AFUN002115	AMAM008022
AGAP011809	ADAC000598	ADIR002177	AEPI002011	AFAF005291	AFUN002115	AMAM008399
AGAP004772	ADAC008879	ADIR009166	AEPI003186	AFAF012260	AFUN010973	AMAM014852
AGAP002947	ADAC009864	ADIR006591	AEPI002564	AFAF004797	AFUN020679	AMAM014768
AGAP002947	ADAC009864	ADIR006591	AEPI002564	AFAF004797	AFUN020679	AMAM003285
AGAP002947	ADAC009858	ADIR006591	AEPI002564	AFAF004797	AFUN020679	AMAM014768
AGAP002947	ADAC009858	ADIR006591	AEPI002564	AFAF004797	AFUN020679	AMAM003285
AGAP002945	ADAC009830	ADIR006589	AEPI002562	AFAF002440	AFUN021831	AMAM011569
AGAP001325	ADAC009696	ADIR009925	AEPI003620	AFAF004491	AFUN007844	AMAM001263
AGAP009254	ADAC007270	ADIR000579	AEPI005232	AFAF003696	AFUN006119	AMAM008670
AGAP001328	ADAC009671	ADIR004489	AEPI003622	AFAF020899	AFUN020442	AMAM001489
AGAP001328	ADAC009671	ADIR004489	AEPI003622	AFAF020899	AFUN020442	AMAM009884
AGAP001328	ADAC009671	ADIR004489	AEPI003622	AFAF020899	AFUN020442	AMAM002588
AGAP001329	ADAC009756		AEPI003624	AFAF018865		AMAM017367
AGAP001330	ADAC011170	ADIR004491	AEPI003625	AFAF020498		AMAM018673
AGAP001331	ADAC011136	ADIR004488	AEPI009891	AFAF018102	AFUN021497	AMAM001956
AGAP011732	ADAC006949	ADIR009636	AEPI002678	AFAF007886	AFUN006025	AMAM016800
AGAP029308				AFAF012355	AFUN019150	AMAM016398
AGAP029308				AFAF012355	AFUN019150	AMAM011372
AGAP002970	ADAC003827	ADIR005825	AEPI002586	AFAF015172	AFUN007738	AMAM018248
AGAP002971	ADAC100515	ADIR005824	AEPI002587	AFAF009621	AFUN016348	AMAM020778
AGAP008130	ADAC009526	ADIR011289	AEPI008875	AFAF019858	AFUN004015	AMAM022525
AGAP007846	ADAC010414	ADIR008551	AEPI000413	AFAF011052	AFUN000648	AMAM004923
AGAP008318	ADAC010200	ADIR011076	AEPI004069	AFAF007076	AFUN007388	AMAM011781
AGAP002975	ADAC010711	ADIR005815	AEPI002596	AFAF015456	AFUN021829	AMAM011429
AGAP002976	ADAC010709	ADIR005814	AEPI002597	AFAF003022	AFUN007727	AMAM005203
AGAP013216		ADIR005817	AEPI002595	AFAF003744	AFUN007729	AMAM013988
AGAP002973		ADIR005819	AEPI002593	AFAF009380	AFUN007731	AMAM015972
AGAP004593	ADAC005661	ADIR009045	AEPI010879	AFAF001071	AFUN019941	AMAM013868
AGAP002969	ADAC003844	ADIR005826	AEPI002585	AFAF008368	AFUN016463	AMAM023616
AGAP002968	ADAC003854	ADIR005827	AEPI002584		AFUN016462	AMAM009775
AGAP002977		ADIR005813	AEPI002598	AFAF009675	AFUN021830	AMAM003754
AGAP002981	ADAC004568	ADIR003148	AEPI007510	AFAF018786	AFUN007933	AMAM022204
AGAP005658	ADAC003148	ADIR006898	AEPI015101	AFAF004732	AFUN015908	
AGAP010063		ADIR009313	AEPI011038	AFAF010793	AFUN000096	AMAM001238
AGAP013286	ADAC004552			AFAF011783	AFUN021843	AMAM021611
AGAP002985	ADAC004550	ADIR003142	AEPI007505	AFAF014504	AFUN021844	AMAM021572
AGAP002988	ADAC008565	ADIR003187	AEPI005171	AFAF020139	AFUN009466	AMAM019203
AGAP002988	ADAC008565	ADIR003187	AEPI005171	AFAF020139	AFUN019357	AMAM019203
AGAP001526	ADAC006034	ADIR009877	AEPI006180	AFAF002134	AFUN001221	AMAM002635
AGAP001526	ADAC006034	ADIR009877	AEPI006180	AFAF002134	AFUN019360	AMAM002635
AGAP011061	ADAC002328	ADIR002298	AEPI006317	AFAF019925	AFUN009953	AMAM001615
AGAP011539	ADAC007231	ADIR000322	AEPI007682	AFAF020820	AFUN004100	AMAM022994
AGAP002995		ADIR003134	AEPI007497	AFAF001834	AFUN007918	AMAM018846
AGAP002994	ADAC009934	ADIR003135	AEPI007498	AFAF020459	AFUN019730	AMAM007415
AGAP002994	ADAC009934	ADIR003135	AEPI007498	AFAF020459	AFUN007919	AMAM007415
AGAP002993	ADAC004556	ADIR003136	AEPI007499	AFAF016083	AFUN007920	AMAM006965
AGAP002990					AFUN007923	
AGAP002989	ADAC004557	ADIR003139	AEPI007502	AFAF018096	AFUN007924	AMAM020136
AGAP010336	ADAC002851	ADIR009765	AEPI002939	AFAF017992	AFUN002690	
AGAP000512	ADAC000250	ADIR000787	AEPI008594	AFAF008476	AFUN002838	AMAM020248
AGAP003921	ADAC003816	ADIR003366	AEPI007315	AFAF012467	AFUN022265	AMAM014070
AGAP012955	ADAC004554	ADIR003144		AFAF007058	AFUN007929	AMAM000500
AGAP013352	ADAC008505	ADIR010651	AEPI000339	AFAF004159	AFUN002413	AMAM012450
AGAP002980	ADAC010706	ADIR005811	AEPI002600	AFAF002432	AFUN021826	AMAM011490
AGAP002979		ADIR005812	AEPI002599	AFAF012661	AFUN021828	
AGAP002978	ADAC010710			AFAF015842	AFUN021827	AMAM004212
AGAP002996	ADAC009910	ADIR003132	AEPI007496	AFAF019976	AFUN007917	AMAM012560
AGAP013119	ADAC009933	ADIR003130	AEPI007494	AFAF007457	AFUN019518	AMAM002491
AGAP013119	ADAC009933	ADIR003130	AEPI007494	AFAF007457	AFUN007915	AMAM002491
AGAP008198	ADAC000896	ADIR016052	AEPI008938	AFAF006951	AFUN020816	AMAM003816
AGAP005179		ADIR001554	AEPI004647		AFUN000698	AMAM005456
AGAP001158	ADAC008701	ADIR010066	AEPI009474	AFAF021756	AFUN010635	AMAM003929
AGAP001158	ADAC008701	ADIR010066	AEPI009474	AFAF021756	AFUN005123	AMAM003929
AGAP012949		ADIR003125	AEPI007489	AFAF012883	AFUN007910	AMAM007693
AGAP009418	ADAC004764	ADIR006092	AEPI001197	AFAF009590	AFUN005224	AMAM002275
AGAP013545	ADAC009932	ADIR003122	AEPI007486	AFAF006767	AFUN007907	AMAM010038
AGAP003003	ADAC009921		AEPI007484	AFAF007838	AFUN021842	AMAM016041
AGAP003001	ADAC009904	ADIR003121		AFAF009507	AFUN021841	AMAM010523
AGAP003002	ADAC009908		AEPI007485		AFUN007905	AMAM006556
AGAP013105		ADIR003123	AEPI007487	AFAF004595	AFUN007908	AMAM003734
AGAP000825	ADAC004635	ADIR001502	AEPI011127	AFAF018603	AFUN007557	AMAM013815
AGAP002997	ADAC009929	ADIR003131	AEPI007495	AFAF002704	AFUN007916	AMAM015639
AGAP003005	ADAC009899	ADIR003119	AEPI007482	AFAF006455	AFUN007902	AMAM020447
AGAP013439	ADAC009899	ADIR003119	AEPI007482	AFAF006455	AFUN007902	AMAM020447
AGAP003008	ADAC009925	ADIR003117	AEPI007480	AFAF017056	AFUN007900	AMAM012238
AGAP003012	ADAC009902	ADIR003113	AEPI002278	AFAF008535	AFUN007896	AMAM016856
AGAP010429	ADAC000022	ADIR005721	AEPI010940	AFAF001164	AFUN003498	AMAM006923
AGAP003015	ADAC009464	ADIR003110	AEPI002275	AFAF002882	AFUN007893	AMAM003079
AGAP003016	ADAC005553	ADIR003109	AEPI002274	AFAF002828	AFUN007892	AMAM017090
AGAP003017	ADAC005541	ADIR003107	AEPI002272	AFAF020215	AFUN019995	AMAM017692
AGAP003017	ADAC005541	ADIR003107	AEPI002272	AFAF020215	AFUN019312	AMAM017692
AGAP003020		ADIR003105	AEPI003851		AFUN019619	AMAM013660
AGAP003020		ADIR003105	AEPI003851		AFUN007887	AMAM013660
AGAP003021	ADAC005509	ADIR003104	AEPI003852	AFAF018618	AFUN007886	AMAM012895
AGAP003024	ADAC005552	ADIR003101	AEPI003854	AFAF013778	AFUN007883	AMAM008977
AGAP003026				AFAF004931	AFUN021840	AMAM015381
AGAP003027	ADAC005511		AEPI003856	AFAF007235	AFUN021839	AMAM021676
AGAP003006	ADAC009931	ADIR003118	AEPI007481	AFAF004430	AFUN007901	AMAM010671
AGAP003007	ADAC009931	ADIR003118	AEPI007481	AFAF004430	AFUN007901	AMAM010671
AGAP003009	ADAC009939	ADIR003116	AEPI007479	AFAF009815	AFUN007899	AMAM001724
AGAP003010	ADAC009900	ADIR003114	AEPI002279	AFAF000215	AFUN007897	AMAM008185
AGAP007821			AEPI000387		AFUN010328	
AGAP002647	ADAC003451	ADIR010202	AEPI001577	AFAF019514	AFUN008537	
AGAP003018	ADAC005508	ADIR003108	AEPI002273	AFAF019608	AFUN007890	AMAM009301
AGAP003018	ADAC005508	ADIR003108	AEPI002273	AFAF019608	AFUN019205	AMAM009301
AGAP010237	ADAC008740	ADIR004049	AEPI007329	AFAF005893	AFUN003121	AMAM003685
AGAP003022	ADAC005534	ADIR003103		AFAF001884	AFUN007885	AMAM017971
AGAP011731	ADAC006948	ADIR009635	AEPI002679	AFAF014177	AFUN019045	AMAM009129
AGAP003025	ADAC005562	ADIR016057	AEPI003855	AFAF002515	AFUN007882	AMAM008899
AGAP003028	ADAC005537	ADIR003098	AEPI003857	AFAF011075	AFUN007880	AMAM003726
AGAP003029	ADAC005522	ADIR003097	AEPI003858	AFAF013384	AFUN007879	AMAM015173
AGAP028703	ADAC003023	ADIR004518	AEPI007084		AFUN011132	
AGAP028703	ADAC003023	ADIR004518	AEPI007084		AFUN011131	
AGAP028702	ADAC003023	ADIR004518	AEPI007084		AFUN011132	
AGAP028702	ADAC003023	ADIR004518	AEPI007084		AFUN011131	
AGAP004345	ADAC004102	ADIR005410	AEPI001443	AFAF004759	AFUN002474	AMAM014750
AGAP004345	ADAC004102	ADIR005410	AEPI001443	AFAF004759	AFUN002474	AMAM023152
AGAP003537	ADAC002056	ADIR010659	AEPI000347	AFAF005531	AFUN002421	
AGAP010071		ADIR009426	AEPI011033	AFAF002727	AFUN000092	AMAM005137
AGAP003036	ADAC005560	ADIR006453	AEPI003865	AFAF015745	AFUN007871	AMAM009737
AGAP008125	ADAC009515	ADIR011283	AEPI008869	AFAF005177	AFUN020478	AMAM019408
AGAP010576	ADAC005906				AFUN015881	AMAM013076
AGAP029189	ADAC008252	ADIR002164	AEPI000515	AFAF002418	AFUN020096	AMAM004962
AGAP010217	ADAC004460	ADIR004029	AEPI003183	AFAF013287	AFUN019214	AMAM015459
AGAP010217	ADAC004460	ADIR004029	AEPI003183	AFAF013287	AFUN001906	AMAM015459
AGAP003052	ADAC010126	ADIR003266	AEPI003884	AFAF008770		AMAM004335
AGAP003051	ADAC010123	ADIR003265	AEPI003883	AFAF003296	AFUN007854	AMAM006508
AGAP029582	ADAC009903	ADIR009892	AEPI006165	AFAF016670	AFUN001205	AMAM016242
AGAP029613	ADAC003076					
AGAP029613	ADAC003711					
AGAP029613	ADAC006287					
AGAP029613	ADAC000360					
AGAP029613	ADAC003371					
AGAP003049	ADAC010110	ADIR003261	AEPI003879	AFAF012890	AFUN021837	AMAM016842
AGAP013071	ADAC010119				AFUN021836	AMAM011972
AGAP003047	ADAC005514	ADIR010569	AEPI003877	AFAF013531	AFUN007860	AMAM004995
AGAP010199		ADIR003972			AFUN001887	AMAM010412
AGAP009779		ADIR014433		AFAF001535	AFUN004749	
AGAP003039	ADAC005544	ADIR006447	AEPI003872	AFAF012780		AMAM019182
AGAP003039	ADAC005544	ADIR006447	AEPI003872	AFAF012780		AMAM017648
AGAP003038	ADAC005507	ADIR006451	AEPI003867	AFAF006233		AMAM022123
AGAP003037	ADAC005517	ADIR006452	AEPI003866	AFAF002707		AMAM017852
AGAP005137	ADAC008928	ADIR003767	AEPI002095	AFAF014509	AFUN009660	AMAM022208
AGAP003030	ADAC005529	ADIR003096	AEPI003859	AFAF014537	AFUN007878	AMAM006335
AGAP003053		ADIR003267	AEPI003885	AFAF013323		AMAM011816
AGAP007888	ADAC008161	ADIR005938	AEPI008098	AFAF012878	AFUN003623	AMAM022914
AGAP007888	ADAC008161	ADIR005938	AEPI008098	AFAF012878	AFUN003623	AMAM010815
AGAP003054		ADIR003268	AEPI003886	AFAF010810		AMAM021796
AGAP003055		ADIR003268	AEPI003886	AFAF010810		AMAM021796
AGAP003056	ADAC007808	ADIR003269	AEPI003887	AFAF012982		AMAM021884
AGAP003057	ADAC007806	ADIR003270	AEPI003888	AFAF007295		AMAM002089
AGAP008808						
AGAP013227						
AGAP029393						
AGAP003068	ADAC007014	ADIR003277	AEPI001271	AFAF008857	AFUN011169	AMAM022358
AGAP003069	ADAC007020	ADIR003278	AEPI001270	AFAF005835	AFUN011168	AMAM000002
AGAP003067	ADAC007008	ADIR016029	AEPI015173	AFAF014018	AFUN015957	AMAM017358
AGAP003651	ADAC004454			AFAF020900	AFUN020149	AMAM018583
AGAP003065	ADAC007012	ADIR016027	AEPI015174		AFUN015958	AMAM015320
AGAP003064	ADAC007016	ADIR016026	AEPI015175	AFAF006828	AFUN015959	AMAM017351
AGAP003064	ADAC007016	ADIR016026	AEPI015175	AFAF006828	AFUN015959	AMAM023575
AGAP010993				AFAF001469		
AGAP029405		ADIR015620	AEPI004608	AFAF005892	AFUN006097	
AGAP011804	ADAC008300	ADIR016120	AEPI009354	AFAF010316	AFUN022142	AMAM017485
AGAP011804	ADAC008296	ADIR016120	AEPI009354	AFAF010316	AFUN022142	AMAM017485
AGAP003070		ADIR003279	AEPI001269	AFAF020119	AFUN020869	AMAM005607
AGAP003071		ADIR003280	AEPI001267	AFAF003957	AFUN020596	AMAM020063
AGAP003071		ADIR003280	AEPI001268	AFAF003957	AFUN020596	AMAM020063
AGAP003075		ADIR003286	AEPI001262	AFAF013501	AFUN011159	AMAM010633
AGAP003076	ADAC001184	ADIR003287	AEPI001261			AMAM011165
AGAP003076	ADAC001184	ADIR003287	AEPI001261			AMAM015448
AGAP003077	ADAC001183	ADIR003289	AEPI001259	AFAF013495	AFUN011155	AMAM013487
AGAP003074	ADAC002988	ADIR003285		AFAF013352	AFUN022252	
AGAP003073	ADAC002989		AEPI001263	AFAF005880	AFUN022253	AMAM007964
AGAP003078	ADAC007539	ADIR003290	AEPI001257	AFAF000896	AFUN011154	AMAM021985
AGAP003078	ADAC007539	ADIR003290	AEPI001257	AFAF000896	AFUN011154	AMAM002479
AGAP011717	ADAC005302	ADIR009617	AEPI004505	AFAF020880	AFUN020108	
AGAP009494				AFAF019444		
AGAP011749	ADAC008322	ADIR002224	AEPI010489	AFAF010624	AFUN008710	AMAM002983
AGAP013263	ADAC006557	ADIR003297	AEPI001292	AFAF001590	AFUN010939	AMAM019300
AGAP003087	ADAC006559		AEPI001291	AFAF004109	AFUN015178	AMAM022201
AGAP003089	ADAC004044	ADIR003299	AEPI001289	AFAF019006	AFUN010937	AMAM010280
AGAP004760		ADIR009159	AEPI011261	AFAF017550	AFUN010981	AMAM011435
AGAP001886	ADAC009994	ADIR003041	AEPI004474	AFAF007612	AFUN000022	AMAM013833
AGAP003092	ADAC008618	ADIR003302	AEPI001286	AFAF021662	AFUN019583	
AGAP003092	ADAC008618	ADIR003302	AEPI001286	AFAF021662	AFUN010934	
AGAP003093	ADAC008613	ADIR003303	AEPI001285	AFAF021663	AFUN019346	AMAM016871
AGAP003093	ADAC008613	ADIR003303	AEPI001285	AFAF021663	AFUN010933	AMAM016871
AGAP003095	ADAC001027	ADIR016094	AEPI015249	AFAF021661	AFUN022359	AMAM009421
AGAP003096	ADAC001028	ADIR015838	AEPI015247	AFAF021659	AFUN019423	AMAM006392
AGAP003096	ADAC001028	ADIR015838	AEPI015247	AFAF021659	AFUN022358	AMAM006392
AGAP003097	ADAC001030	ADIR015839	AEPI015248	AFAF021660	AFUN015825	AMAM015883
AGAP003097	ADAC001030	ADIR015839	AEPI015248	AFAF021660	AFUN019770	AMAM015883
